TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1622235666596,5623,FRONT-eval,292,vehicle,36.6875,-19.0469,-0.0822,67.8049
1622235666838,5673,FRONT-eval,268,vehicle,16.8125,-4.1797,-0.0568,6.5864
1622235666839,5673,FRONT-eval,292,vehicle,36.4375,-19.2188,-0.0748,71.3233
1622235667106,5723,FRONT-eval,268,vehicle,16.3750,-4.1797,-0.0545,6.3875
1622235667106,5723,FRONT-eval,292,vehicle,36.2188,-19.3906,-0.0690,73.0491
1622235667398,5773,FRONT-eval,268,vehicle,15.9375,-4.1797,-0.0526,6.5165
1622235667398,5773,FRONT-eval,292,vehicle,36.0000,-19.5625,-0.0636,71.9846
1622235667653,5823,FRONT-eval,268,vehicle,15.4922,-4.1797,-0.0510,6.5464
1622235667653,5823,FRONT-eval,292,vehicle,35.7500,-19.7344,-0.0590,71.8521
1622235667894,5873,FRONT-eval,268,vehicle,15.0469,-4.1797,-0.0497,6.7275
1622235667894,5873,FRONT-eval,292,vehicle,35.5312,-19.9219,-0.0555,77.2476
1622235668117,5923,FRONT-eval,268,vehicle,14.6016,-4.1758,-0.0486,6.6770
1622235668117,5923,FRONT-eval,292,vehicle,35.2812,-20.1094,-0.0523,76.4258
1622235668390,5973,FRONT-eval,268,vehicle,14.1562,-4.1758,-0.0478,6.2305
1622235668391,5973,FRONT-eval,292,vehicle,35.0625,-20.2969,-0.0500,79.4605
1622235668623,6023,FRONT-eval,268,vehicle,13.7109,-4.1719,-0.0471,6.3875
1622235668623,6023,FRONT-eval,292,vehicle,34.8125,-20.4844,-0.0479,83.4083
1622235668851,6073,FRONT-eval,268,vehicle,13.2578,-4.1680,-0.0464,6.3776
1622235668852,6073,FRONT-eval,292,vehicle,34.5625,-20.6875,-0.0463,1000000.0000
1622235669147,6123,FRONT-eval,268,vehicle,12.8047,-4.1641,-0.0460,6.2695
1622235669148,6123,FRONT-eval,292,vehicle,34.3438,-20.8906,-0.0452,83.8369
1622235669424,6173,FRONT-eval,268,vehicle,12.3516,-4.1602,-0.0456,6.3284
1622235669424,6173,FRONT-eval,292,vehicle,34.0938,-21.0781,-0.0444,87.4517
1622235669685,6223,FRONT-eval,268,vehicle,11.8984,-4.1562,-0.0452,6.3579
1622235669685,6223,FRONT-eval,292,vehicle,33.8750,-21.2812,-0.0437,92.1900
1622235669928,6273,FRONT-eval,268,vehicle,11.4453,-4.1523,-0.0449,6.4171
1622235669929,6273,FRONT-eval,292,vehicle,33.6250,-21.5000,-0.0432,92.4903
1622235670173,6323,FRONT-eval,268,vehicle,10.9922,-4.1484,-0.0446,6.5264
1622235670173,6323,FRONT-eval,292,vehicle,33.4062,-21.7031,-0.0429,6.7174
1622235670468,6373,FRONT-eval,268,vehicle,10.5391,-4.1445,-0.0444,6.7986
1622235670469,6373,FRONT-eval,292,vehicle,33.1562,-21.9219,-0.0427,8.2320
1622235670760,6423,FRONT-eval,268,vehicle,10.0781,-4.1367,-0.0443,6.2598
1622235670760,6423,FRONT-eval,292,vehicle,32.9062,-22.1250,-0.0425,1000000.0000
1622235671052,6473,FRONT-eval,268,vehicle,9.6250,-4.1328,-0.0441,6.8906
1622235671052,6473,FRONT-eval,292,vehicle,32.6875,-22.3438,-0.0423,1000000.0000
1622235671347,6523,FRONT-eval,268,vehicle,9.1641,-4.1250,-0.0439,6.4369
1622235671347,6523,FRONT-eval,292,vehicle,32.4375,-22.5625,-0.0421,1000000.0000
1622235671595,6573,FRONT-eval,268,vehicle,8.7109,-4.1211,-0.0439,6.3087
1622235671595,6573,FRONT-eval,292,vehicle,32.1875,-22.7812,-0.0420,1000000.0000
1622235671916,6623,FRONT-eval,268,vehicle,8.2500,-4.1133,-0.0437,6.4468
1622235671917,6623,FRONT-eval,292,vehicle,31.9688,-23.0000,-0.0417,8.0204
1622235672150,6673,FRONT-eval,268,vehicle,7.7969,-4.1094,-0.0437,5.7431
1622235672150,6673,FRONT-eval,292,vehicle,31.7188,-23.2188,-0.0414,1000000.0000
1622235672469,6723,FRONT-eval,268,vehicle,7.3398,-4.1016,-0.0436,4.7852
1622235672734,6773,FRONT-eval,268,vehicle,6.8828,-4.0977,-0.0435,4.1419
1622235672961,6823,FRONT-eval,268,vehicle,6.4219,-4.0898,-0.0435,2.5090
1622235673252,6873,FRONT-eval,268,vehicle,5.9648,-4.0820,-0.0434,1.4782
1622235673508,6923,FRONT-eval,268,vehicle,5.5078,-4.0781,-0.0434,1.2788
1622235673748,6973,FRONT-eval,268,vehicle,5.0469,-4.0703,-0.0434,1.0256
1622235674011,7023,FRONT-eval,268,vehicle,4.5898,-4.0625,-0.0433,1.2459
1622235674011,7023,FRONT-eval,292,vehicle,30.0625,-24.7969,-0.0386,7.7680
1622235674276,7073,FRONT-eval,268,vehicle,4.1328,-4.0586,-0.0433,1.6241
1622235674276,7073,FRONT-eval,292,vehicle,29.8125,-25.0156,-0.0381,1000000.0000
1622235674492,7123,FRONT-eval,268,vehicle,3.6738,-4.0508,-0.0433,2.1258
1622235674493,7123,FRONT-eval,292,vehicle,29.5781,-25.2500,-0.0378,1000000.0000
1622235674774,7173,FRONT-eval,292,vehicle,29.3438,-25.4688,-0.0374,1109.7227
1622235674965,7223,FRONT-eval,292,vehicle,29.1094,-25.7031,-0.0371,1000000.0000
1622235675149,7273,FRONT-eval,292,vehicle,28.8594,-25.9375,-0.0368,1000000.0000
1622235675378,7323,FRONT-eval,292,vehicle,28.6250,-26.1719,-0.0366,1000000.0000
1622235675573,7373,FRONT-eval,292,vehicle,28.3906,-26.3906,-0.0364,1000000.0000
1622235675815,7423,FRONT-eval,292,vehicle,28.1406,-26.6250,-0.0363,1000000.0000
1622235676031,7473,FRONT-eval,292,vehicle,27.9062,-26.8594,-0.0363,1000000.0000
1622235676219,7523,FRONT-eval,292,vehicle,27.6719,-27.0781,-0.0362,1000000.0000
1622235676419,7573,FRONT-eval,292,vehicle,27.4375,-27.3125,-0.0362,1000000.0000
1622235676714,7623,FRONT-eval,292,vehicle,27.1875,-27.5469,-0.0354,7.3386
1622235676948,7673,FRONT-eval,292,vehicle,26.9531,-27.7812,-0.0320,7.1912
1622235677150,7723,FRONT-eval,292,vehicle,26.7344,-28.0000,-0.0254,6.4171
1622235677366,7773,FRONT-eval,292,vehicle,26.5312,-28.2344,-0.0164,1000000.0000
1622235677546,7823,FRONT-eval,292,vehicle,26.3281,-28.4688,-0.0068,1000000.0000
1622235733237,22773,FRONT-eval,292,vehicle,37.7500,-36.2500,-0.1331,7.0453
1622235733482,22823,FRONT-eval,292,vehicle,38.1875,-35.5312,-0.1121,7.5625
1622235733714,22873,FRONT-eval,292,vehicle,38.6250,-34.7500,-0.1142,8.3783
1622235733973,22923,FRONT-eval,292,vehicle,39.1250,-33.9375,-0.1235,7.6379
1622235734226,22973,FRONT-eval,292,vehicle,39.6250,-33.0312,-0.1277,7.8116
1622235734463,23023,FRONT-eval,292,vehicle,40.1250,-32.1562,-0.1250,8.0204
1622235734699,23073,FRONT-eval,292,vehicle,40.5625,-31.2500,-0.1200,7.8663
1622235734699,23073,FRONT-eval,272,vehicle,12.7109,-12.7344,-0.0350,1000000.0000
1622235734700,23073,FRONT-eval,300,vehicle,22.2344,-20.8906,-0.1259,1000000.0000
1622235734980,23123,FRONT-eval,292,vehicle,41.0000,-30.3594,-0.1163,8.1537
1622235734980,23123,FRONT-eval,272,vehicle,12.7500,-12.4375,-0.0337,1000000.0000
1622235735222,23173,FRONT-eval,292,vehicle,41.4062,-29.4531,-0.1141,7.9431
1622235735223,23173,FRONT-eval,272,vehicle,12.7891,-12.1328,-0.0330,1000000.0000
1622235735493,23223,FRONT-eval,272,vehicle,12.8203,-11.8281,-0.0325,5.7338
1622235735493,23223,FRONT-eval,292,vehicle,41.8125,-28.5312,-0.1122,7.6055
1622235735747,23273,FRONT-eval,272,vehicle,12.8516,-11.5234,-0.0317,6.1237
1622235735748,23273,FRONT-eval,292,vehicle,42.1875,-27.5938,-0.1098,8.0315
1622235736039,23323,FRONT-eval,292,vehicle,42.5625,-26.6406,-0.1069,8.6749
1622235736039,23323,FRONT-eval,272,vehicle,12.8750,-11.2188,-0.0308,6.0658
1622235736039,23323,FRONT-eval,300,vehicle,22.9219,-18.1094,-0.1180,1000000.0000
1622235736340,23373,FRONT-eval,272,vehicle,12.8906,-10.9062,-0.0298,6.1334
1622235736341,23373,FRONT-eval,292,vehicle,42.9062,-25.6719,-0.1039,10.4738
1622235736342,23373,FRONT-eval,300,vehicle,23.0000,-17.5312,-0.1161,1000000.0000
1622235736558,23423,FRONT-eval,292,vehicle,43.1875,-24.7656,-0.0966,7.5196
1622235736559,23423,FRONT-eval,272,vehicle,12.8828,-10.6172,-0.0270,6.0466
1622235736560,23423,FRONT-eval,300,vehicle,23.0469,-16.9688,-0.1113,1000000.0000
1622235736861,23473,FRONT-eval,272,vehicle,12.8672,-10.3359,-0.0240,6.2598
1622235736862,23473,FRONT-eval,292,vehicle,43.4375,-23.8750,-0.0894,10.8823
1622235736862,23473,FRONT-eval,300,vehicle,23.0625,-16.4375,-0.1064,1000000.0000
1622235737120,23523,FRONT-eval,292,vehicle,43.6562,-23.0156,-0.0848,7.9872
