TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
38586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
38636,311,334.6480,176.0392,0.0334,---,338.8430,190.5863,0.1289, 6.4379
38636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
38686,311,334.6480,176.0392,0.0334,---,338.8431,190.3510,0.1289, 6.5227
38686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
38736,311,334.6480,176.0392,0.0334,---,338.8431,190.1157,0.1289, 6.6922
38736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
38786,311,334.6480,176.0392,0.0334,---,338.8431,189.8803,0.1289, 6.7691
38786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
38836,311,334.6480,176.0392,0.0334,---,338.8430,189.6450,0.1289, 6.5044
38836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
38886,311,334.6480,176.0392,0.0334,---,338.8429,189.4096,0.1289, 6.5681
38886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
38936,311,334.6480,176.0392,0.0334,---,338.8428,189.1742,0.1289, 6.6248
38936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
38986,311,334.6480,176.0392,0.0334,---,338.8427,188.9388,0.1289, 6.5967
38986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39036,311,334.6480,176.0392,0.0334,---,338.8426,188.7034,0.1289, 6.6597
39036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
39086,311,334.6480,176.0392,0.0334,---,338.8425,188.4680,0.1289, 6.5025
39086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39136,311,334.6480,176.0392,0.0334,---,338.8424,188.2326,0.1289, 6.5847
39136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
39186,311,334.6480,176.0392,0.0334,---,338.8423,187.9971,0.1289, 6.7417
39186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
39236,311,334.6480,176.0392,0.0334,---,338.8422,187.7617,0.1289, 6.8283
39236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
39286,311,334.6480,176.0392,0.0334,---,338.8421,187.5262,0.1289, 6.7392
39286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39336,311,334.6480,176.0392,0.0334,---,338.8419,187.2907,0.1289, 6.8278
39336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
39386,311,334.6480,176.0392,0.0334,---,338.8419,187.0552,0.1289, 6.8974
39386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
39436,311,334.6480,176.0392,0.0334,---,338.8417,186.8197,0.1289, 6.4595
39436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39486,311,334.6480,176.0392,0.0334,---,338.8415,186.5842,0.1289, 6.5491
39486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
39536,311,334.6480,176.0392,0.0334,---,338.8413,186.3487,0.1289, 6.6421
39536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39586,311,334.6480,176.0392,0.0334,---,338.8410,186.1131,0.1289, 6.7152
39586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
39636,311,334.6480,176.0392,0.0334,---,338.8408,185.8776,0.1289, 6.8017
39636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
39686,311,334.6480,176.0392,0.0334,---,338.8406,185.6420,0.1289, 6.9681
39686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
39736,311,334.6480,176.0392,0.0334,---,338.8404,185.4064,0.1289, 6.7607
39736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
39786,311,334.6480,176.0392,0.0334,---,338.8401,185.1708,0.1289, 6.7856
39786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39836,311,334.6480,176.0392,0.0334,---,338.8399,184.9352,0.1289, 6.7308
39836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
39886,311,334.6480,176.0392,0.0334,---,338.8397,184.6996,0.1289, 6.8288
39886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
39936,311,334.6480,176.0392,0.0334,---,338.8395,184.4640,0.1289, 6.8903
39936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
39986,311,334.6480,176.0392,0.0334,---,338.8393,184.2283,0.1289, 6.4114
39986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
40036,311,334.6480,176.0392,0.0334,---,338.8390,183.9927,0.1289, 6.4405
40036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
40086,311,334.6480,176.0392,0.0334,---,338.8388,183.7570,0.1289, 5.9728
40086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
40136,311,334.6480,176.0392,0.0334,---,338.8386,183.5214,0.1289, 5.4754
40136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
40186,311,334.6480,176.0392,0.0334,---,338.8383,183.2857,0.1289, 4.5273
40186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40186,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40236,311,334.6480,176.0392,0.0334,---,338.8381,183.0500,0.1289, 3.6725
40236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40236,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40286,311,334.6480,176.0392,0.0334,---,338.8379,182.8142,0.1289, 2.9745
40286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40286,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40336,311,334.6480,176.0392,0.0334,---,338.8376,182.5785,0.1289, 2.6867
40336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
40336,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40386,311,334.6480,176.0392,0.0334,---,338.8375,182.3428,0.1289, 2.1782
40386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
40386,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40436,311,334.6480,176.0392,0.0334,---,338.8371,182.1070,0.1289, 1.7723
40436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
40436,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40486,311,334.6480,176.0392,0.0334,---,338.8368,181.8712,0.1289, 1.4745
40486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
40486,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40536,311,334.6480,176.0392,0.0334,---,338.8364,181.6355,0.1289, 1.4089
40536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40536,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40586,311,334.6480,176.0392,0.0334,---,338.8361,181.3997,0.1289, 1.3035
40586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
40586,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40636,311,334.6480,176.0392,0.0334,---,338.8357,181.1639,0.1289, 1.2734
40636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
40636,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40686,311,334.6480,176.0392,0.0334,---,338.8354,180.9281,0.1289, 1.3605
40686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40686,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40736,311,334.6480,176.0392,0.0334,---,338.8350,180.6922,0.1289, 1.4858
40736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40736,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40786,311,334.6480,176.0392,0.0334,---,338.8347,180.4564,0.1289, 1.7356
40786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
40786,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40836,311,334.6480,176.0392,0.0334,---,338.8343,180.2206,0.1289, 1.8870
40836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
40836,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40886,311,334.6480,176.0392,0.0334,---,338.8340,179.9847,0.1289, 2.2964
40886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
40886,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
40936,311,334.6480,176.0392,0.0334,---,338.8336,179.7488,0.1289, 2.5240
40936,339,334.6480,176.0392,0.0334,---,334.6480,176.0392,0.0334, 1000000.0000
40986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
40986,311,334.6480,176.0392,0.0334,---,338.8333,179.5129,0.1289, 3.1244
41036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
41086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
41236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 5.5274
41286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
41336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
41386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
41436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
41486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
41636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
41686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
41736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
41786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
41836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
41936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
41986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
42036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
42086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
42186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
42236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
42336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
42436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
42486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
42536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
42586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
42686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
42786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
42836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
42886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
42986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
43236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
43286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
43486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
43636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2471
43686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
43736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
43786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
43836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
43886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
43986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
44036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2471
44086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
44136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
44186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
44236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
44286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
44436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
44486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
44536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
44586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
44786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
44836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
44886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
44936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
44986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
45036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
45136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
45236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
45286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
45336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2474
45386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
45486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
45586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
45636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
45686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45786,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45836,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45886,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
45936,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
45986,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
46036,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4050
46086,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
46136,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
46186,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
46236,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
46286,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
46336,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
46386,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
46436,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.2471
46486,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3630
46536,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3623
46586,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
46636,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.3616
46686,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
46736,304,334.6480,176.0392,0.0334,---,314.1947,199.2026,0.1289, 6.4046
46786,304,334.6480,176.0389,0.0334,---,314.1947,199.2026,0.1289, 6.3627
46836,304,334.6480,176.0410,0.0334,---,314.1947,199.2026,0.1289, 6.2487
46886,304,334.6480,176.0429,0.0334,---,314.1947,199.2026,0.1289, 6.3627
46936,304,334.6480,176.0449,0.0334,---,314.1947,199.2026,0.1289, 5.3988
46986,304,334.6480,176.0472,0.0334,---,314.1947,199.2026,0.1289, 6.3597
47036,304,334.6479,176.0506,0.0334,---,314.1947,199.2026,0.1289, 5.3991
47086,304,334.6481,176.0603,0.0333,---,314.1947,199.2026,0.1289, 6.2502
47136,304,334.6481,176.0762,0.0332,---,314.1947,199.2026,0.1289, 6.2525
47186,304,334.6486,176.0971,0.0331,---,314.1947,199.2026,0.1289, 6.2527
47236,304,334.6490,176.1226,0.0331,---,314.1947,199.2026,0.1289, 6.2550
47286,304,334.6495,176.1534,0.0330,---,314.1947,199.2026,0.1289, 6.2570
47336,304,334.6497,176.1915,0.0330,---,314.1947,199.2026,0.1289, 6.3835
47386,304,334.6499,176.2385,0.0329,---,314.1947,199.2026,0.1289, 6.3891
47436,304,334.6503,176.2926,0.0329,---,314.1947,199.2026,0.1289, 6.3919
47486,304,334.6507,176.3560,0.0328,---,314.1947,199.2026,0.1289, 6.3992
47536,304,334.6511,176.4261,0.0328,---,314.1947,199.2026,0.1289, 6.2677
47586,304,334.6517,176.5033,0.0328,---,314.1947,199.2026,0.1289, 6.5071
47636,304,334.6523,176.5881,0.0327,---,314.1947,199.2026,0.1289, 6.2557
47686,304,334.6529,176.6809,0.0327,---,314.1947,199.2026,0.1289, 6.2572
47736,304,334.6536,176.7818,0.0327,---,314.1947,199.2026,0.1289, 6.2603
47786,304,334.6544,176.8901,0.0327,---,314.1947,199.2026,0.1289, 6.5203
47836,304,334.6553,177.0051,0.0327,---,314.1947,199.2026,0.1289, 6.2691
47886,304,334.6561,177.1264,0.0327,---,314.1947,199.2026,0.1289, 6.5282
47936,304,334.6572,177.2537,0.0328,---,314.1947,199.2026,0.1289, 6.4992
47986,304,334.6584,177.3867,0.0328,---,314.1947,199.2026,0.1289, 6.3092
48036,304,334.6595,177.5255,0.0328,---,314.1947,199.2026,0.1289, 6.2469
48086,304,334.6603,177.6698,0.0328,---,314.1947,199.2026,0.1289, 6.3229
48136,304,334.6613,177.8195,0.0328,---,314.1947,199.2026,0.1289, 14.5377
48186,304,334.6624,177.9746,0.0329,---,314.1947,199.2026,0.1289, 12.6626
48236,304,334.6635,178.1350,0.0329,---,314.1947,199.2026,0.1289, 6.2657
48286,304,334.6647,178.3007,0.0329,---,314.1947,199.2026,0.1289, 6.2516
48336,304,334.6660,178.4715,0.0329,---,314.1947,199.2026,0.1289, 6.0730
48386,304,334.6672,178.6475,0.0329,---,314.1947,199.2026,0.1289, 6.2610
48436,304,334.6685,178.8286,0.0329,---,314.1947,199.2026,0.1289, 5.8646
48486,304,334.6699,179.0147,0.0329,---,314.1947,199.2026,0.1289, 5.7327
48536,304,334.6714,179.2055,0.0329,---,314.1947,199.2026,0.1289, 6.8318
48586,304,334.6728,179.4007,0.0329,---,314.1947,199.2026,0.1289, 6.7534
48636,304,334.6742,179.5998,0.0330,---,314.1947,199.2026,0.1289, 1000000.0000
48686,304,334.6757,179.8026,0.0330,---,314.1947,199.2026,0.1289, 1000000.0000
48736,304,334.6773,180.0086,0.0330,---,314.1947,199.2026,0.1289, 1000000.0000
48786,304,334.6789,180.2174,0.0330,---,314.1947,199.2026,0.1289, 1000000.0000
48836,304,334.6805,180.4287,0.0331,---,314.1947,199.2026,0.1289, 1000000.0000
56236,329,334.8457,214.2549,0.0334,---,338.5992,273.9558,-0.0081, 1000000.0000
56286,329,334.8452,214.4853,0.0334,---,338.6003,273.7089,-0.0081, 1000000.0000
56336,329,334.8446,214.7157,0.0334,---,338.6015,273.4619,-0.0081, 3.9450
56386,329,334.8441,214.9461,0.0334,---,338.6026,273.2149,-0.0081, 3.6216
56436,329,334.8435,215.1765,0.0334,---,338.6037,272.9680,-0.0081, 3.9965
56486,329,334.8428,215.4069,0.0334,---,338.6049,272.7210,-0.0081, 3.6712
56536,329,334.8422,215.6374,0.0334,---,338.6060,272.4740,-0.0081, 3.6966
56586,329,334.8415,215.8678,0.0334,---,338.6071,272.2270,-0.0081, 3.7222
56636,329,334.8409,216.0983,0.0334,---,338.6083,271.9800,-0.0081, 3.7480
56686,329,334.8402,216.3288,0.0334,---,338.6094,271.7331,-0.0081, 3.5661
56736,329,334.8395,216.5592,0.0334,---,338.6106,271.4861,-0.0081, 3.8010
56786,329,334.8388,216.7898,0.0334,---,338.6118,271.2391,-0.0081, 3.8273
56836,329,334.8382,217.0203,0.0334,---,338.6129,270.9922,-0.0081, 3.8538
56886,329,334.8375,217.2508,0.0334,---,338.6141,270.7452,-0.0081, 3.8796
56936,329,334.8368,217.4814,0.0334,---,338.6153,270.4982,-0.0081, 3.6965
56986,329,334.8361,217.7119,0.0334,---,338.6164,270.2513,-0.0081, 3.5428
57036,329,334.8353,217.9425,0.0334,---,338.6176,270.0043,-0.0081, 3.5690
57086,329,334.8345,218.1731,0.0334,---,338.6187,269.7573,-0.0081, 3.5949
57136,329,334.8337,218.4037,0.0334,---,338.6199,269.5103,-0.0081, 3.6217
57186,329,334.8329,218.6343,0.0334,---,338.6211,269.2634,-0.0081, 3.6475
57236,329,334.8321,218.8650,0.0334,---,338.6223,269.0164,-0.0081, 3.6748
57286,329,334.8313,219.0956,0.0334,---,338.6234,268.7694,-0.0081, 3.7024
57336,329,334.8305,219.3262,0.0334,---,338.6246,268.5224,-0.0081, 3.7303
57386,329,334.8297,219.5569,0.0334,---,338.6258,268.2755,-0.0081, 3.7584
57436,329,334.8289,219.7876,0.0334,---,338.6270,268.0285,-0.0081, 3.7869
57686,329,334.8249,220.9412,0.0334,---,338.6325,266.7936,-0.0081, 3.9315
57736,329,334.8241,221.1720,0.0334,---,338.6335,266.5467,-0.0081, 3.9615
57786,329,334.8233,221.4028,0.0334,---,338.6346,266.2997,-0.0081, 3.9918
58186,329,334.8160,223.2494,0.0334,---,338.6428,264.3239,-0.0081, 3.5219
58236,329,334.8151,223.4803,0.0334,---,338.6437,264.0769,-0.0081, 4.0891
58286,329,334.8142,223.7112,0.0334,---,338.6447,263.8300,-0.0081, 4.2732
58336,329,334.8132,223.9422,0.0334,---,338.6457,263.5830,-0.0081, 4.1721
58386,329,334.8123,224.1731,0.0334,---,338.6465,263.3360,-0.0081, 4.0530
58436,329,334.8114,224.4040,0.0334,---,338.6474,263.0891,-0.0081, 4.0868
