TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425614052,5294,FRONT-eval,336,vehicle,34.0499,12.9664,-0.0515,1000000.0000
1618425614351,5344,FRONT-eval,300,vehicle,20.2800,-3.8940,-0.0380,6.7408
1618425614352,5344,FRONT-eval,336,vehicle,33.8833,13.0694,-0.0524,1000000.0000
1618425614605,5394,FRONT-eval,300,vehicle,19.8946,-3.8955,-0.0381,5.9421
1618425614605,5394,FRONT-eval,336,vehicle,33.7087,13.1781,-0.0529,1000000.0000
1618425614869,5444,FRONT-eval,300,vehicle,19.4978,-3.8975,-0.0382,6.1750
1618425614870,5444,FRONT-eval,336,vehicle,33.5275,13.2920,-0.0529,1000000.0000
1618425615169,5494,FRONT-eval,300,vehicle,19.0914,-3.8994,-0.0384,6.3655
1618425615169,5494,FRONT-eval,336,vehicle,33.3411,13.4113,-0.0525,1000000.0000
1618425615475,5544,FRONT-eval,300,vehicle,18.6768,-3.9015,-0.0385,6.3746
1618425615475,5544,FRONT-eval,336,vehicle,33.1505,13.5356,-0.0518,1000000.0000
1618425615777,5594,FRONT-eval,300,vehicle,18.2553,-3.9034,-0.0386,6.5371
1618425615777,5594,FRONT-eval,336,vehicle,32.9547,13.6653,-0.0508,1000000.0000
1618425616018,5644,FRONT-eval,300,vehicle,17.8280,-3.9056,-0.0387,6.6920
1618425616018,5644,FRONT-eval,336,vehicle,32.7544,13.7997,-0.0495,1000000.0000
1618425616294,5694,FRONT-eval,300,vehicle,17.3958,-3.9078,-0.0388,6.7093
1618425616294,5694,FRONT-eval,336,vehicle,32.5531,13.9389,-0.0481,1000000.0000
1618425616539,5744,FRONT-eval,300,vehicle,16.9593,-3.9100,-0.0389,5.9967
1618425616539,5744,FRONT-eval,336,vehicle,32.3500,14.0827,-0.0466,1000000.0000
1618425616803,5794,FRONT-eval,300,vehicle,16.5192,-3.9124,-0.0389,5.8103
1618425616803,5794,FRONT-eval,336,vehicle,32.1444,14.2312,-0.0451,1000000.0000
1618425617097,5844,FRONT-eval,300,vehicle,16.0759,-3.9146,-0.0390,5.9380
